eventID,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,sigmaMagnitude,Source
C201307210441A,2013,7,21,4,41,24,-12.89,-11.53,15.8,4.5,0,GCMT_039572
C201307210509A,2013,7,21,5,9,31,174.34,-41.7,17.0,6.1,0,GCMT_039573
C201307210951A,2013,7,21,9,51,11,145.96,-5.51,63.3,5.2,0,GCMT_039574
C201307210952A,2013,7,21,9,52,57,141.84,36.28,15.6,4.9,0,GCMT_039575
C201307211300A,2013,7,21,13,0,22,135.38,-3.49,28.9,5.4,0,GCMT_039576
C201307212204A,2013,7,21,22,4,2,-26.24,-60.36,35.0,5.0,0,GCMT_039577
C201307212247A,2013,7,21,22,47,25,174.26,-41.6,15.7,5.0,0,GCMT_039578
C201307212345A,2013,7,21,23,45,56,104.26,34.51,8.0,6.1,0,GCMT_039579
C201307220112A,2013,7,22,1,12,34,104.18,34.53,10.2,5.6,0,GCMT_039580
C201307220701A,2013,7,22,7,1,42,34.78,-46.05,10.0,5.8,0,GCMT_039581
C201307221232A,2013,7,22,12,32,57,54.0,-35.29,10.0,5.0,0,GCMT_039582
C201307221508A,2013,7,22,15,8,50,131.94,51.5,10.0,4.5,0,GCMT_039583
C201307222215A,2013,7,22,22,15,10,-15.99,-1.3,9.9,5.2,0,GCMT_039584
C201307222219A,2013,7,22,22,19,5,-15.98,-1.25,9.8,5.3,0,GCMT_039585
C201307222251A,2013,7,22,22,51,3,-15.78,-1.25,9.9,5.1,0,GCMT_039586
C201307230146A,2013,7,23,1,46,34,126.6,4.72,73.7,4.9,0,GCMT_039587
C201307230219A,2013,7,23,2,19,46,125.44,2.69,123.5,4.8,0,GCMT_039588
C201307230302A,2013,7,23,3,2,13,140.65,37.14,15.5,5.3,0,GCMT_039589
C201307231221A,2013,7,23,12,21,31,69.36,-22.59,10.0,4.4,0,GCMT_039590
C201307231727A,2013,7,23,17,27,16,-70.67,-20.2,18.5,4.7,0,GCMT_039591
C201307232112A,2013,7,23,21,12,19,-70.91,-20.23,37.1,4.6,0,GCMT_039592
C201307240030A,2013,7,24,0,30,36,167.6,-17.34,9.7,4.8,0,GCMT_039593
C201307240208A,2013,7,24,2,8,24,153.88,-61.38,10.0,4.8,0,GCMT_039594
C201307240332A,2013,7,24,3,32,33,-177.22,-23.13,155.5,5.5,0,GCMT_039595
C201307241329A,2013,7,24,13,29,53,-70.76,-20.21,18.1,4.8,0,GCMT_039596
C201307241359A,2013,7,24,13,59,21,-179.0,51.27,35.0,5.3,0,GCMT_039597
C201307250207A,2013,7,25,2,7,20,-72.0,-15.82,18.8,4.7,0,GCMT_039598
C201307250224A,2013,7,25,2,24,21,55.78,14.67,10.1,4.5,0,GCMT_039599
C201307251209A,2013,7,25,12,9,25,-72.99,6.73,152.8,4.8,0,GCMT_039600
C201307251325A,2013,7,25,13,25,35,-177.84,-28.36,91.6,5.0,0,GCMT_039601
C201307251905A,2013,7,25,19,5,7,142.47,40.2,44.9,5.0,0,GCMT_039602
C201307252248A,2013,7,25,22,48,44,169.52,-63.22,10.0,4.8,0,GCMT_039603
C201307260707A,2013,7,26,7,7,15,167.69,-15.38,124.0,5.4,0,GCMT_039604
C201307261257A,2013,7,26,12,57,24,-129.97,50.39,10.0,5.0,0,GCMT_039605
B201307261908A,2013,7,26,19,8,31,179.18,-23.17,568.5,5.1,0,GCMT_039606
C201307262132A,2013,7,26,21,33,0,-23.84,-57.92,13.0,6.2,0,GCMT_039607
C201307270109A,2013,7,27,1,8,59,141.72,33.02,9.9,5.4,0,GCMT_039608
C201307270424A,2013,7,27,4,24,36,145.52,13.1,22.2,5.4,0,GCMT_039609
C201307271911A,2013,7,27,19,11,1,-129.99,50.33,21.5,4.2,0,GCMT_039610
C201307272218A,2013,7,27,22,18,31,131.79,-6.81,34.8,5.1,0,GCMT_039611
C201307280721A,2013,7,28,7,21,4,159.7,52.25,34.3,4.9,0,GCMT_039612
B201307281136A,2013,7,28,11,36,0,137.94,31.05,454.9,4.8,0,GCMT_039613
C201307281307A,2013,7,28,13,7,14,174.3,-41.69,11.7,4.9,0,GCMT_039614
C201307282016A,2013,7,28,20,16,23,174.69,-20.55,47.1,5.2,0,GCMT_039615
C201307290808A,2013,7,29,8,8,1,70.54,36.5,206.9,4.8,0,GCMT_039616
C201307290812A,2013,7,29,8,12,26,-177.06,-16.97,9.9,5.1,0,GCMT_039617
C201307291827A,2013,7,29,18,27,42,177.33,-37.32,154.8,5.0,0,GCMT_039618
C201307292152A,2013,7,29,21,52,11,-25.28,-57.76,47.0,5.2,0,GCMT_039619
C201307300459A,2013,7,30,4,59,9,151.96,-5.28,44.8,4.8,0,GCMT_039620
C201307300533A,2013,7,30,5,33,9,25.87,40.29,10.2,4.6,0,GCMT_039621
C201307301329A,2013,7,30,13,29,59,-92.84,15.83,121.9,5.4,0,GCMT_039622
C201307310014A,2013,7,31,0,14,17,142.0,38.12,29.7,4.9,0,GCMT_039623
C201307310036A,2013,7,31,0,36,54,126.21,1.39,31.6,4.9,0,GCMT_039624
C201307310540A,2013,7,31,5,40,52,142.86,36.38,29.4,4.8,0,GCMT_039625
C201307311401A,2013,7,31,14,1,9,-111.75,-24.22,10.0,5.2,0,GCMT_039626
C201307311944A,2013,7,31,19,44,32,178.17,51.11,19.2,5.2,0,GCMT_039627
C201308010250A,2013,8,1,2,50,8,152.14,-3.71,10.1,4.6,0,GCMT_039628
C201308011024A,2013,8,1,10,24,52,-103.19,14.47,10.2,4.6,0,GCMT_039629
C201308011452A,2013,8,1,14,52,56,-109.5,-8.5,10.0,4.8,0,GCMT_039630
C201308011640A,2013,8,1,16,39,58,156.09,49.59,53.4,5.1,0,GCMT_039631
C201308012001A,2013,8,1,20,1,43,-173.5,-15.24,31.6,6.1,0,GCMT_039632
C201308020138A,2013,8,2,1,38,47,62.97,-28.05,10.0,4.9,0,GCMT_039633
C201308020232A,2013,8,2,2,32,47,75.94,33.27,14.1,5.4,0,GCMT_039634
C201308020929A,2013,8,2,9,29,44,-94.69,16.45,89.6,4.9,0,GCMT_039635
C201308021204A,2013,8,2,12,4,30,94.73,23.94,101.0,5.0,0,GCMT_039636
C201308022137A,2013,8,2,21,37,46,75.95,33.3,42.4,5.2,0,GCMT_039637
C201308030056A,2013,8,3,0,56,15,137.55,34.54,33.1,5.1,0,GCMT_039638
C201308030234A,2013,8,3,2,34,26,-111.95,-25.04,10.2,5.0,0,GCMT_039639
C201308040128A,2013,8,4,1,28,26,-8.65,-48.95,10.0,5.4,0,GCMT_039640
C201308040328A,2013,8,4,3,28,50,141.86,38.21,56.0,5.8,0,GCMT_039641
C201308041322A,2013,8,4,13,22,27,-127.43,49.66,10.0,5.6,0,GCMT_039642
C201308041556A,2013,8,4,15,56,35,145.22,46.99,375.4,5.4,0,GCMT_039643
C201308042019A,2013,8,4,20,19,57,131.32,-0.75,36.1,4.6,0,GCMT_039644
C201308050428A,2013,8,5,4,28,3,57.99,12.03,9.9,4.6,0,GCMT_039645
C201308050540A,2013,8,5,5,40,56,-70.71,-20.18,19.1,5.5,0,GCMT_039646
C201308051502A,2013,8,5,15,2,53,169.13,-19.47,85.4,5.0,0,GCMT_039647
C201308051618A,2013,8,5,16,18,18,155.25,-62.31,10.0,5.0,0,GCMT_039648
C201308060147A,2013,8,6,1,47,1,155.58,-62.21,10.1,5.0,0,GCMT_039649
C201308060250A,2013,8,6,2,50,10,-77.4,7.3,28.0,4.8,0,GCMT_039650
C201308060557A,2013,8,6,5,57,42,-91.6,14.15,53.9,5.6,0,GCMT_039651
C201308061041A,2013,8,6,10,41,30,173.8,-22.5,10.0,5.3,0,GCMT_039652
C201308061301A,2013,8,6,13,1,4,173.83,-22.59,10.0,5.0,0,GCMT_039653
C201308061411A,2013,8,6,14,11,52,124.99,26.45,208.6,4.8,0,GCMT_039654
C201308061531A,2013,8,6,15,31,22,86.45,31.44,8.9,5.2,0,GCMT_039655
C201308061613A,2013,8,6,16,13,53,86.49,31.47,10.0,4.8,0,GCMT_039656
C201308061646A,2013,8,6,16,46,18,167.32,-16.86,10.0,5.5,0,GCMT_039657
C201308061721A,2013,8,6,17,21,55,167.37,-16.91,13.5,5.7,0,GCMT_039658
C201308062017A,2013,8,6,20,17,30,-98.6,16.5,20.0,5.1,0,GCMT_039659
C201308062245A,2013,8,6,22,45,1,-173.46,-17.77,13.6,4.7,0,GCMT_039660
C201308062245B,2013,8,6,22,45,7,120.96,-1.35,48.9,4.6,0,GCMT_039661
C201308070906A,2013,8,7,9,6,52,22.69,38.69,0.1,5.5,0,GCMT_039662
C201308070940A,2013,8,7,9,40,47,-90.51,-41.06,10.0,4.6,0,GCMT_039663
C201308071437A,2013,8,7,14,37,25,169.72,-20.92,74.2,4.9,0,GCMT_039664
C201308072144A,2013,8,7,21,44,8,140.01,-2.43,36.0,5.2,0,GCMT_039665
C201308080203A,2013,8,8,2,3,9,126.6,6.72,183.1,5.1,0,GCMT_039666
C201308080457A,2013,8,8,4,57,58,-176.48,-20.23,251.9,5.0,0,GCMT_039667
C201308081045A,2013,8,8,10,45,58,110.98,-8.62,9.4,5.3,0,GCMT_039668
C201308081253A,2013,8,8,12,53,28,-102.75,-3.75,10.0,4.9,0,GCMT_039669
C201308081707A,2013,8,8,17,7,51,49.2,-37.91,10.0,4.7,0,GCMT_039670
C201308090126A,2013,8,9,1,26,16,-31.31,2.97,10.0,4.8,0,GCMT_039671
C201308090259A,2013,8,9,2,59,37,143.62,39.78,32.9,5.0,0,GCMT_039672
C201308090534A,2013,8,9,5,34,2,168.68,-20.21,13.3,4.5,0,GCMT_039673
C201308091149B,2013,8,9,11,49,23,22.69,38.7,0.0,4.8,0,GCMT_039674
C201308091310A,2013,8,9,13,10,10,22.66,38.7,0.1,4.8,0,GCMT_039675
C201308091325A,2013,8,9,13,25,42,-88.92,12.85,52.3,4.7,0,GCMT_039676
C201308091457A,2013,8,9,14,57,23,143.77,39.74,11.8,4.8,0,GCMT_039677
C201308091640A,2013,8,9,16,40,20,143.57,39.76,18.7,4.7,0,GCMT_039678
C201308092146A,2013,8,9,21,46,50,-178.97,49.95,20.5,4.9,0,GCMT_039679
C201308092256A,2013,8,9,22,56,3,141.04,36.91,60.8,5.0,0,GCMT_039680
C201308092346A,2013,8,9,23,46,9,-13.54,-7.72,10.0,4.4,0,GCMT_039681
C201308092359A,2013,8,9,23,59,20,-110.75,-13.75,10.0,4.9,0,GCMT_039682
C201308100510A,2013,8,10,5,10,17,-127.9,43.74,10.0,4.5,0,GCMT_039683
C201308100720A,2013,8,10,7,20,5,130.04,-6.79,115.4,4.8,0,GCMT_039684
C201308101317A,2013,8,10,13,17,24,178.09,-19.58,46.1,4.3,0,GCMT_039685
C201308102231A,2013,8,10,22,31,41,146.6,-5.72,118.7,4.8,0,GCMT_039686
C201308111033A,2013,8,11,10,33,56,-178.44,-29.18,196.2,5.0,0,GCMT_039687
C201308111240A,2013,8,11,12,40,6,97.97,30.06,10.0,4.8,0,GCMT_039688
C201308112123B,2013,8,11,21,23,43,97.93,30.08,19.7,5.7,0,GCMT_039689
C201308112348A,2013,8,11,23,48,18,97.91,29.98,10.0,4.9,0,GCMT_039690
C201308112358A,2013,8,11,23,58,46,97.92,30.08,10.0,5.1,0,GCMT_039691
C201308120053A,2013,8,12,0,53,44,129.81,-7.15,95.0,6.1,0,GCMT_039692
C201308120416A,2013,8,12,4,16,47,-179.68,-30.63,340.6,5.7,0,GCMT_039693
C201308120519A,2013,8,12,5,18,59,-86.93,10.46,22.3,5.5,0,GCMT_039694
C201308120809A,2013,8,12,8,9,38,97.96,30.15,10.0,4.9,0,GCMT_039695
C201308120949A,2013,8,12,9,49,32,-81.93,-5.4,10.0,6.3,0,GCMT_039696
C201308121803A,2013,8,12,18,3,33,-142.32,-56.52,10.0,5.1,0,GCMT_039697
C201308122134A,2013,8,12,21,34,27,-93.11,14.51,16.4,5.0,0,GCMT_039698
C201308122207A,2013,8,12,22,7,40,162.14,-10.3,28.6,4.9,0,GCMT_039699
C201308130009A,2013,8,13,0,9,45,143.47,43.72,177.9,5.1,0,GCMT_039700
C201308131416A,2013,8,13,14,16,37,-173.39,-15.11,29.6,4.5,0,GCMT_039701
C201308131543A,2013,8,13,15,43,15,-78.2,5.77,12.0,6.7,0,GCMT_039702
C201308140515A,2013,8,14,5,15,51,142.96,67.57,10.2,4.9,0,GCMT_039703
C201308140758A,2013,8,14,7,58,2,-94.64,15.41,26.3,4.4,0,GCMT_039704
C201308140759A,2013,8,14,7,59,24,-173.57,-16.5,67.5,5.0,0,GCMT_039705
C201308141124A,2013,8,14,11,24,51,125.94,10.25,86.2,4.7,0,GCMT_039706
C201308141918A,2013,8,14,19,18,41,178.49,51.21,29.8,5.0,0,GCMT_039707
C201308142007A,2013,8,14,20,7,23,100.4,-3.29,19.2,5.0,0,GCMT_039708
C201308142121A,2013,8,14,21,21,45,-175.15,-22.73,34.4,4.8,0,GCMT_039709
C201308150405A,2013,8,15,4,5,55,123.19,0.01,151.0,5.1,0,GCMT_039710
C201308151526A,2013,8,15,15,26,16,151.7,-5.55,57.1,5.1,0,GCMT_039711
C201308151854A,2013,8,15,18,54,48,121.3,-1.26,36.1,5.0,0,GCMT_039712
C201308160056A,2013,8,16,0,56,38,-91.7,13.61,34.8,4.8,0,GCMT_039713
C201308160231A,2013,8,16,2,31,5,174.15,-41.73,8.2,6.5,0,GCMT_039714
S201308160245A,2013,8,16,2,45,28,174.02,-41.76,9.1,5.1,0,GCMT_039715
C201308160309A,2013,8,16,3,9,8,174.05,-41.74,8.5,5.4,0,GCMT_039716
C201308160531A,2013,8,16,5,31,16,174.26,-41.67,14.3,5.9,0,GCMT_039717
C201308160655A,2013,8,16,6,55,58,174.29,-41.68,19.6,5.0,0,GCMT_039718
B201308161152A,2013,8,16,11,52,17,117.19,-7.64,290.2,5.0,0,GCMT_039719
C201308161533A,2013,8,16,15,33,0,-98.58,16.51,17.4,5.5,0,GCMT_039720
C201308161544A,2013,8,16,15,44,48,121.57,-0.87,11.0,5.0,0,GCMT_039721
C201308161903A,2013,8,16,19,3,10,172.71,-15.08,57.6,4.8,0,GCMT_039722
C201308162025A,2013,8,16,20,25,45,-178.35,51.77,38.8,4.7,0,GCMT_039723
C201308162112A,2013,8,16,21,12,18,178.3,50.8,22.2,4.9,0,GCMT_039724
C201308162217A,2013,8,16,22,17,31,-71.17,-28.6,39.0,5.4,0,GCMT_039725
C201308162328A,2013,8,16,23,28,55,-44.88,15.09,10.0,4.9,0,GCMT_039726
C201308170004A,2013,8,17,0,4,23,-174.42,-21.0,10.0,5.1,0,GCMT_039727
C201308170424A,2013,8,17,4,24,7,94.38,5.36,51.3,5.2,0,GCMT_039728
C201308170525A,2013,8,17,5,25,41,178.39,50.97,39.5,4.9,0,GCMT_039729
C201308170530A,2013,8,17,5,29,57,178.53,50.98,7.3,4.8,0,GCMT_039730
C201308170753A,2013,8,17,7,52,59,139.08,-1.95,6.0,5.4,0,GCMT_039731
C201308170858A,2013,8,17,8,58,39,174.05,-41.77,19.6,5.1,0,GCMT_039732
C201308171111A,2013,8,17,11,11,57,178.41,50.95,28.9,5.0,0,GCMT_039733
C201308171632A,2013,8,17,16,32,31,54.1,-34.88,10.0,6.1,0,GCMT_039734
C201308172108A,2013,8,17,21,8,8,128.47,2.82,224.0,5.1,0,GCMT_039735
C201308172301A,2013,8,17,23,1,3,139.49,33.29,34.8,4.7,0,GCMT_039736
C201308172345A,2013,8,17,23,45,41,-87.38,12.86,172.9,4.9,0,GCMT_039737
C201308180446A,2013,8,18,4,46,5,166.11,-47.35,5.9,4.6,0,GCMT_039738
C201308180825A,2013,8,18,8,25,43,-177.47,49.99,39.3,4.9,0,GCMT_039739
B201308181323A,2013,8,18,13,23,29,-177.96,-18.51,565.8,4.8,0,GCMT_039740
C201308181411A,2013,8,18,14,11,28,-118.84,-54.7,14.5,4.4,0,GCMT_039741
C201308181454A,2013,8,18,14,54,17,122.7,-0.74,17.7,4.8,0,GCMT_039742
C201308182127A,2013,8,18,21,27,3,-178.02,-30.25,83.9,5.1,0,GCMT_039743
C201308182224A,2013,8,18,22,24,45,-25.26,-58.74,35.0,4.8,0,GCMT_039744
B201308182234A,2013,8,18,22,34,29,124.69,6.43,379.6,5.2,0,GCMT_039745
C201308182339A,2013,8,18,23,39,46,-34.72,7.08,10.0,4.7,0,GCMT_039746
C201308190717A,2013,8,19,7,17,55,-102.84,8.37,10.0,4.5,0,GCMT_039747
C201308190806A,2013,8,19,8,6,6,-102.81,8.42,10.0,4.3,0,GCMT_039748
C201308191002A,2013,8,19,10,2,36,-93.75,15.78,84.9,4.6,0,GCMT_039749
C201308191939A,2013,8,19,19,39,45,-68.46,-21.46,113.2,5.6,0,GCMT_039750
C201308200053A,2013,8,20,0,53,54,-11.85,-21.31,10.0,4.8,0,GCMT_039751
C201308200341A,2013,8,20,3,40,59,-14.05,-11.66,15.0,4.8,0,GCMT_039752
C201308201136A,2013,8,20,11,36,8,155.25,-62.25,10.0,5.0,0,GCMT_039753
C201308201741A,2013,8,20,17,41,19,142.69,36.85,16.1,4.9,0,GCMT_039754
C201308202118A,2013,8,20,21,17,56,154.53,-6.15,38.0,5.1,0,GCMT_039755
C201308210443A,2013,8,21,4,43,18,171.68,-22.31,92.0,5.2,0,GCMT_039756
C201308210825A,2013,8,21,8,25,6,152.79,47.86,157.0,5.1,0,GCMT_039757
C201308211238A,2013,8,21,12,38,29,-99.53,16.84,21.0,6.2,0,GCMT_039758
C201308211302A,2013,8,21,13,2,19,-99.45,16.93,37.4,5.2,0,GCMT_039759
C201308220653A,2013,8,22,6,53,5,142.94,42.34,63.9,4.8,0,GCMT_039760
C201308221858A,2013,8,22,18,58,35,114.23,-10.66,10.0,5.1,0,GCMT_039761
C201308222237A,2013,8,22,22,37,50,103.04,-4.74,68.3,5.1,0,GCMT_039762
C201308230834A,2013,8,23,8,34,6,-68.59,-22.27,111.0,5.8,0,GCMT_039763
C201308231138A,2013,8,23,11,38,4,-174.92,-22.67,9.9,4.9,0,GCMT_039764
C201308240235A,2013,8,24,2,35,53,71.72,37.22,35.4,4.8,0,GCMT_039765
C201308240840A,2013,8,24,8,40,28,-175.25,-22.52,5.0,5.8,0,GCMT_039766
C201308241132A,2013,8,24,11,32,34,170.76,-21.65,156.0,4.6,0,GCMT_039767
C201308241547A,2013,8,24,15,47,7,-179.16,-31.84,9.9,5.0,0,GCMT_039768
C201308241632A,2013,8,24,16,32,39,-30.02,39.31,10.1,4.4,0,GCMT_039769
C201308241656A,2013,8,24,16,56,31,71.73,37.24,43.2,4.8,0,GCMT_039770
C201308250400A,2013,8,25,4,0,7,95.85,1.18,28.8,5.1,0,GCMT_039771
C201308251607A,2013,8,25,16,7,14,57.06,-33.45,4.9,5.4,0,GCMT_039772
C201308252335A,2013,8,25,23,35,55,-74.99,7.64,0.0,4.9,0,GCMT_039773
C201308260458A,2013,8,26,4,58,51,155.65,49.49,38.0,5.2,0,GCMT_039774
C201308260510A,2013,8,26,5,10,9,66.68,-10.24,10.0,4.8,0,GCMT_039775
C201308260512A,2013,8,26,5,12,21,66.55,-9.93,10.0,4.8,0,GCMT_039776
C201308261435A,2013,8,26,14,35,55,94.05,33.17,11.5,4.6,0,GCMT_039777
C201308270210A,2013,8,27,2,10,5,112.92,56.43,18.2,4.5,0,GCMT_039778
C201308270523A,2013,8,27,5,23,36,-47.25,15.75,10.0,5.0,0,GCMT_039779
C201308271425A,2013,8,27,14,25,46,149.04,44.51,41.7,5.3,0,GCMT_039780
C201308271931A,2013,8,27,19,31,32,123.27,-3.25,29.9,4.7,0,GCMT_039781
C201308272044B,2013,8,27,20,44,32,-105.25,-4.75,10.0,4.9,0,GCMT_039782
C201308272044A,2013,8,27,20,44,57,99.33,28.22,43.3,5.0,0,GCMT_039783
C201308272141A,2013,8,27,21,41,33,-150.62,63.21,127.9,5.1,0,GCMT_039784
C201308272200A,2013,8,27,22,0,41,56.5,32.76,8.0,4.7,0,GCMT_039785
C201308272322A,2013,8,27,23,22,5,-76.74,3.85,63.9,4.7,0,GCMT_039786
C201308272353A,2013,8,27,23,53,7,99.09,28.4,10.3,4.5,0,GCMT_039787
C201308280254A,2013,8,28,2,54,41,179.62,-27.75,480.3,5.9,0,GCMT_039788
C201308280543A,2013,8,28,5,43,25,100.74,-2.07,59.7,5.5,0,GCMT_039789
C201308290054A,2013,8,29,0,54,56,-165.48,54.42,112.4,4.9,0,GCMT_039790
C201308290247A,2013,8,29,2,47,34,143.65,40.29,25.5,4.7,0,GCMT_039791
C201308290927A,2013,8,29,9,27,40,164.81,-11.18,37.7,4.9,0,GCMT_039792
C201308291352A,2013,8,29,13,52,26,-179.15,-19.32,649.0,5.5,0,GCMT_039793
C201308292022A,2013,8,29,20,22,0,-140.75,-57.25,10.0,5.3,0,GCMT_039794
C201308300211A,2013,8,30,2,11,2,151.57,-4.42,202.5,5.8,0,GCMT_039795
C201308300332A,2013,8,30,3,32,16,140.5,-52.5,10.0,5.2,0,GCMT_039796
C201308300527A,2013,8,30,5,27,30,87.63,43.88,16.4,5.1,0,GCMT_039797
C201308301048A,2013,8,30,10,48,11,-70.38,-34.51,90.0,5.3,0,GCMT_039798
C201308301135A,2013,8,30,11,35,11,168.09,-18.38,35.5,5.0,0,GCMT_039799
C201308301625B,2013,8,30,16,25,2,-175.36,51.61,33.5,7.0,0,GCMT_039800
C201308302155A,2013,8,30,21,55,42,-175.08,51.53,25.4,5.0,0,GCMT_039801
C201308310004A,2013,8,31,0,4,18,99.38,28.23,10.0,5.6,0,GCMT_039802
C201308310007A,2013,8,31,0,7,28,-175.15,51.41,25.6,5.4,0,GCMT_039803
C201308310027A,2013,8,31,0,27,1,99.34,28.22,10.0,5.0,0,GCMT_039804
C201308310635A,2013,8,31,6,35,7,-103.67,8.43,10.1,4.5,0,GCMT_039805
C201308310638A,2013,8,31,6,38,36,-174.93,51.36,17.2,6.0,0,GCMT_039806
C201308310643A,2013,8,31,6,43,55,-175.24,51.47,27.6,5.4,0,GCMT_039807
C201308310730A,2013,8,31,7,30,27,-174.93,51.42,28.6,5.2,0,GCMT_039808
C201308310950A,2013,8,31,9,50,51,-174.82,51.29,8.5,5.2,0,GCMT_039809
C201308311006B,2013,8,31,10,6,13,-174.92,51.33,5.1,5.2,0,GCMT_039810
C201308311756A,2013,8,31,17,56,56,133.8,-4.37,9.4,5.4,0,GCMT_039811
C201308311901A,2013,8,31,19,1,38,-175.13,51.49,29.3,5.3,0,GCMT_039812
C201308312247A,2013,8,31,22,47,46,-23.0,-60.77,10.0,4.9,0,GCMT_039813
B201308312352A,2013,8,31,23,52,7,148.13,47.99,393.2,4.9,0,GCMT_039814
C201309010628A,2013,9,1,6,28,44,-83.87,8.99,21.0,4.5,0,GCMT_039815
C201309011152A,2013,9,1,11,52,29,128.22,-7.44,112.0,6.5,0,GCMT_039816
C201309011950A,2013,9,1,19,50,39,-176.33,-29.25,10.0,5.7,0,GCMT_039817
C201309012252A,2013,9,1,22,52,5,-144.53,69.2,1.9,4.6,0,GCMT_039818
B201309020251A,2013,9,2,2,51,13,133.65,42.2,445.0,5.6,0,GCMT_039819
C201309020256A,2013,9,2,2,56,40,-11.25,-6.25,10.0,5.0,0,GCMT_039820
C201309020344A,2013,9,2,3,44,57,-11.27,-6.11,9.7,4.9,0,GCMT_039821
C201309020402A,2013,9,2,4,2,0,-11.25,-6.25,10.0,4.9,0,GCMT_039822
C201309020430A,2013,9,2,4,30,16,155.13,-6.62,35.0,5.9,0,GCMT_039823
C201309020655A,2013,9,2,6,55,12,143.25,12.25,10.0,4.9,0,GCMT_039824
C201309020902A,2013,9,2,9,2,5,151.94,-4.56,145.7,5.0,0,GCMT_039825
C201309020959A,2013,9,2,9,59,3,-175.4,51.55,52.5,4.6,0,GCMT_039826
C201309022100A,2013,9,2,21,0,55,153.08,-4.76,50.7,5.0,0,GCMT_039827
C201309030041A,2013,9,3,0,41,48,56.19,-33.81,13.7,5.3,0,GCMT_039828
C201309030103A,2013,9,3,1,3,53,56.22,-34.07,12.1,5.3,0,GCMT_039829
C201309031318A,2013,9,3,13,18,59,56.33,-33.8,14.6,4.9,0,GCMT_039830
C201309031432A,2013,9,3,14,32,40,99.5,28.25,33.6,4.8,0,GCMT_039831
C201309031441A,2013,9,3,14,41,53,-11.7,-6.75,10.0,4.8,0,GCMT_039832
C201309032019A,2013,9,3,20,19,6,-130.45,51.23,5.5,5.6,0,GCMT_039833
C201309032105A,2013,9,3,21,5,59,-130.12,51.11,10.5,4.6,0,GCMT_039834
C201309032125A,2013,9,3,21,25,18,-130.27,51.2,10.2,4.8,0,GCMT_039835
C201309032229A,2013,9,3,22,29,32,-130.34,51.18,9.8,5.0,0,GCMT_039836
C201309032346A,2013,9,3,23,46,55,125.81,5.37,137.4,5.3,0,GCMT_039837
C201309040018A,2013,9,4,0,18,24,138.79,30.01,407.0,6.5,0,GCMT_039838
C201309040023A,2013,9,4,0,23,12,-129.9,51.2,9.9,6.0,0,GCMT_039839
C201309040232A,2013,9,4,2,32,30,-174.73,51.59,20.0,6.5,0,GCMT_039840
C201309040416A,2013,9,4,4,16,31,-174.81,51.6,34.6,5.5,0,GCMT_039841
C201309040515A,2013,9,4,5,15,56,-174.87,51.6,44.8,5.2,0,GCMT_039842
C201309040616A,2013,9,4,6,16,50,-174.8,51.5,25.2,5.7,0,GCMT_039843
C201309040627A,2013,9,4,6,27,5,-174.99,51.57,32.8,6.0,0,GCMT_039844
C201309041004A,2013,9,4,10,4,6,-166.79,53.19,10.7,5.0,0,GCMT_039845
C201309041526A,2013,9,4,15,26,32,-130.56,51.05,10.0,4.3,0,GCMT_039846
C201309050401A,2013,9,5,4,1,36,-45.17,15.21,10.0,6.0,0,GCMT_039847
C201309050543A,2013,9,5,5,43,40,-174.55,51.46,24.2,5.6,0,GCMT_039848
C201309050744A,2013,9,5,7,44,6,-174.69,51.45,26.9,4.9,0,GCMT_039849
C201309050934A,2013,9,5,9,34,23,-174.53,51.41,29.0,5.0,0,GCMT_039850
C201309051009A,2013,9,5,10,9,27,-174.68,51.39,33.9,5.1,0,GCMT_039851
C201309051057A,2013,9,5,10,57,17,-174.96,51.69,31.7,4.8,0,GCMT_039852
C201309051122A,2013,9,5,11,23,0,-174.72,51.76,24.1,4.8,0,GCMT_039853
C201309051229A,2013,9,5,12,29,15,-86.11,10.59,18.0,5.9,0,GCMT_039854
C201309051527A,2013,9,5,15,27,2,144.06,-7.24,7.3,5.7,0,GCMT_039855
C201309052016A,2013,9,5,20,16,16,-172.75,-20.25,10.0,4.9,0,GCMT_039856
C201309052354A,2013,9,5,23,54,26,-86.12,10.57,35.5,4.8,0,GCMT_039857
C201309060228A,2013,9,6,2,28,10,33.54,-47.06,10.0,5.3,0,GCMT_039858
C201309061133A,2013,9,6,11,33,53,122.31,20.19,178.1,6.0,0,GCMT_039859
C201309061504A,2013,9,6,15,4,14,99.55,28.29,30.1,4.4,0,GCMT_039860
C201309070013A,2013,9,7,0,13,29,-92.1,14.64,67.0,6.4,0,GCMT_039861
C201309071312A,2013,9,7,13,12,19,-174.31,51.35,23.2,4.9,0,GCMT_039862
C201309071355A,2013,9,7,13,55,49,130.3,-6.44,118.2,5.5,0,GCMT_039863
C201309071401A,2013,9,7,14,1,28,91.75,1.25,10.0,4.9,0,GCMT_039864
C201309071551A,2013,9,7,15,51,43,-174.28,51.53,38.1,4.8,0,GCMT_039865
C201309071639A,2013,9,7,16,39,50,-173.55,-15.2,10.0,5.0,0,GCMT_039866
C201309071913A,2013,9,7,19,13,30,-68.86,-19.55,91.2,5.0,0,GCMT_039867
C201309080459A,2013,9,8,4,59,29,25.09,34.72,4.9,5.0,0,GCMT_039868
